Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
BHJJX25607_Beihai_picorna-like_virus_20,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHJJX25619_Beihai_hermit_crab_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHJJX25939_Beihai_picorna-like_virus_36,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHJJX25950_Beihai_picorna-like_virus_16,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHJJX25957_Beihai_picorna-like_virus_41,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHJP51916_Beihai_picorna-like_virus_57,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC39087_Beihai_picorna-like_virus_40,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC40527_Beihai_picorna-like_virus_35,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC40556_Beihai_picorna-like_virus_2,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC40689_Beihai_sipunculid_worm_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41284_Beihai_picorna-like_virus_6,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41347_Beihai_sipunculid_worm_virus_4,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41415_Beihai_picorna-like_virus_5,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41439_Beihai_picorna-like_virus_27,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41443_Beihai_picorna-like_virus_53,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41454_Beihai_picorna-like_virus_8,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41477_Beihai_picorna-like_virus_30,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41478_Beihai_picorna-like_virus_7,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41483_Beihai_sipunculid_worm_virus_2,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41485_Beihai_picorna-like_virus_52,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41487_Beihai_sipunculid_worm_virus_3,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHNXC41489_Beihai_picorna-like_virus_54,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHSC157282_Beihai_picorna-like_virus_18,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHSC164089_Beihai_picorna-like_virus_39,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHTSS17878_Beihai_picorna-like_virus_63,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHWZXX15436_Beihai_picorna-like_virus_37,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHXG26143_Beihai_picorna-like_virus_44,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC36855_Beihai_picorna-like_virus_49,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37036_Beihai_picorna-like_virus_55,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37234_Beihai_picorna-like_virus_50,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37269_Beihai_picorna-like_virus_32,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37272_Beihai_razor_shell_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37307_Beihai_razor_shell_virus_2,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37388_Beihai_picorna-like_virus_46,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37430_Beihai_picorna-like_virus_38,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37433_Beihai_picorna-like_virus_45,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37435_Beihai_picorna-like_virus_13,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37443_Beihai_picorna-like_virus_48,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37445_Beihai_picorna-like_virus_31,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZC37451_Beihai_picorna-like_virus_59,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY180716_Beihai_octopus_viurs_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY54174_Beihai_picorna-like_virus_125,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY55665_Beihai_picorna-like_virus_17,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY60459_Beihai_picorna-like_virus_24,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY60671_Beihai_picorna-like_virus_4,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY60695_Beihai_picorna-like_virus_28,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY60822_Beihai_picorna-like_virus_21,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY60889_Beihai_mollusks_virus_2,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BHZY60905_Beihai_picorna-like_virus_11,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BWBFG37850_Beihai_picorna-like_virus_15,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BWBFG38484_Beihai_paphia_shell_virus_2,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BWBFG39274_Beihai_picorna-like_virus_23,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BWBFG40339_Beihai_paphia_shell_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BWBFG40783_Beihai_mollusks_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BWBFG40791_Beihai_picorna-like_virus_56,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BWBFG40845_Beihai_picorna-like_virus_33,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
BZL93356_Beihai_picorna-like_virus_26,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
CJLX28786_Changjiang_picorna-like_virus_3,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
CJLX29654_Changjiang_picorna-like_virus_4,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
CJLX30149_Changjiang_picorna-like_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
CJLX30436_Changjiang_picorna-like_virus_2,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
CJLX30787_Changjiang_crawfish_virus_1,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
HOU126951_Beihai_picorna-like_virus_22,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
HOU158088_Beihai_picorna-like_virus_34,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
HOU158675_Beihai_picorna-like_virus_29,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
NP_944776_Heterosigma_akashiwo_RNA_virus,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,Marnavirus,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae||Marnavirus|
SCJXSX38939_Beihai_picorna-like_virus_51,Marnaviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Marnaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Marnaviridae|||
